budget_id,trip_id,total_amount,currency,accommodation_cap,transport_cap,food_cap,activities_cap,misc_cap,alert_threshold_pct,created_at,updated_at
bud_4b84d73e,trp_1904a63d,48000.00,INR,17280.00,8640.00,8640.00,6480.00,2160.00,80,2026-05-09T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_6dafe94e,trp_f6f16cbd,462000.00,INR,166320.00,83160.00,83160.00,62370.00,20790.00,75,2026-05-31T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_a06ab43b,trp_9fcf6ecc,264000.00,INR,95040.00,47520.00,47520.00,35640.00,11880.00,75,2026-06-17T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_5ecea5e5,trp_550c7b3b,30000.00,INR,10800.00,5400.00,5400.00,4050.00,1350.00,90,2026-07-03T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_10862bad,trp_04666cc6,168000.00,INR,60480.00,30240.00,30240.00,22680.00,7560.00,75,2026-02-03T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_029c5ba2,trp_4360e4bd,10000.00,INR,3600.00,1800.00,1800.00,1350.00,450.00,85,2026-07-25T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_63ea86d1,trp_510db93a,26000.00,INR,9360.00,4680.00,4680.00,3510.00,1170.00,80,2026-05-17T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_36aef05f,trp_0e7cf08e,128000.00,INR,46080.00,23040.00,23040.00,17280.00,5760.00,85,2026-06-29T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_f14d8089,trp_9d4a5a9e,66000.00,INR,23760.00,11880.00,11880.00,8910.00,2970.00,85,2026-04-13T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_2c1eaf72,trp_1b3de2ea,22500.00,INR,8100.00,4050.00,4050.00,3037.50,1012.50,75,2026-07-14T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_4921f8a2,trp_13a7ffcc,25000.00,INR,9000.00,4500.00,4500.00,3375.00,1125.00,90,2026-07-22T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_2a7ec3e9,trp_26590ab5,100000.00,INR,36000.00,18000.00,18000.00,13500.00,4500.00,85,2026-04-04T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_a228f109,trp_42c7ee54,17500.00,INR,6300.00,3150.00,3150.00,2362.50,787.50,80,2026-07-13T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_7f88caec,trp_ab7c6472,352000.00,NPR,126720.00,63360.00,63360.00,47520.00,15840.00,80,2026-06-06T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_cd2124da,trp_c60c3b5a,156000.00,INR,56160.00,28080.00,28080.00,21060.00,7020.00,85,2026-05-05T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_a793299b,trp_35d620ca,1932.00,SGD,695.52,347.76,347.76,260.82,86.94,90,2026-04-21T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_3e55b07f,trp_0c86284d,352000.00,INR,126720.00,63360.00,63360.00,47520.00,15840.00,85,2026-04-07T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_cd380382,trp_79423633,58500.00,INR,21060.00,10530.00,10530.00,7897.50,2632.50,85,2026-05-19T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_d5ca0286,trp_c523a05c,165000.00,INR,59400.00,29700.00,29700.00,22275.00,7425.00,80,2026-08-05T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_8a3a3e9b,trp_ddc1ac3a,40000.00,INR,14400.00,7200.00,7200.00,5400.00,1800.00,80,2026-03-08T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_382624e6,trp_7c20b912,12500.00,INR,4500.00,2250.00,2250.00,1687.50,562.50,90,2026-05-05T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_392e34f1,trp_d13da5c8,273000.00,INR,98280.00,49140.00,49140.00,36855.00,12285.00,85,2026-04-28T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_2d45aa89,trp_1800f567,1323.00,AED,476.28,238.14,238.14,178.60,59.54,85,2026-03-26T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_f75de18a,trp_ccff079f,2756.25,AED,992.25,496.13,496.13,372.09,124.03,75,2026-07-30T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_0aceb7bb,trp_f74bdeb1,44000.00,INR,15840.00,7920.00,7920.00,5940.00,1980.00,85,2026-05-05T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_7b6a0828,trp_03e922d6,10000.00,INR,3600.00,1800.00,1800.00,1350.00,450.00,80,2026-03-30T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_777b77da,trp_11b70470,22500.00,INR,8100.00,4050.00,4050.00,3037.50,1012.50,90,2026-02-27T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_40948393,trp_503f7948,110000.00,INR,39600.00,19800.00,19800.00,14850.00,4950.00,75,2026-02-14T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_c80a690e,trp_ec11de60,154000.00,INR,55440.00,27720.00,27720.00,20790.00,6930.00,75,2026-03-01T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_9994931d,trp_0050ebc1,52000.00,INR,18720.00,9360.00,9360.00,7020.00,2340.00,90,2026-02-18T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_9b2939e8,trp_cdcc78b4,192000.00,INR,69120.00,34560.00,34560.00,25920.00,8640.00,85,2026-02-18T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_5d03d789,trp_22a4deac,83200.00,NPR,29952.00,14976.00,14976.00,11232.00,3744.00,80,2026-03-28T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_9cd13b57,trp_d9f8d682,66000.00,INR,23760.00,11880.00,11880.00,8910.00,2970.00,75,2026-03-05T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_44a1a885,trp_074ec52a,260000.00,INR,93600.00,46800.00,46800.00,35100.00,11700.00,85,2026-03-13T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_57389317,trp_b038cfbe,8000.00,INR,2880.00,1440.00,1440.00,1080.00,360.00,90,2026-04-16T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_a1bfbc40,trp_fa67785b,77000.00,INR,27720.00,13860.00,13860.00,10395.00,3465.00,80,2026-06-28T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_6f1fc1e1,trp_22d088b8,88000.00,INR,31680.00,15840.00,15840.00,11880.00,3960.00,85,2026-05-18T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_049ba3cf,trp_c4fe9d44,16000.00,INR,5760.00,2880.00,2880.00,2160.00,720.00,75,2026-04-18T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_13f9b5ac,trp_bcc5d027,78000.00,INR,28080.00,14040.00,14040.00,10530.00,3510.00,85,2026-02-15T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_2138fcab,trp_d729f422,65000.00,INR,23400.00,11700.00,11700.00,8775.00,2925.00,85,2026-03-02T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_739b7d31,trp_5d6b6f99,44000.00,INR,15840.00,7920.00,7920.00,5940.00,1980.00,85,2026-05-03T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_0e0c5a81,trp_5263ffa3,330000.00,INR,118800.00,59400.00,59400.00,44550.00,14850.00,90,2026-05-16T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_3d62308e,trp_33c5a895,104000.00,INR,37440.00,18720.00,18720.00,14040.00,4680.00,80,2026-07-18T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_c11737ec,trp_94e301b8,30000.00,INR,10800.00,5400.00,5400.00,4050.00,1350.00,75,2026-05-01T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_d3c66d76,trp_e900e96a,78000.00,INR,28080.00,14040.00,14040.00,10530.00,3510.00,85,2026-06-06T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_99278ea8,trp_377a871a,60000.00,INR,21600.00,10800.00,10800.00,8100.00,2700.00,85,2026-06-08T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_186fc843,trp_5ad6c4c8,22000.00,INR,7920.00,3960.00,3960.00,2970.00,990.00,90,2026-04-21T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_6faa7be1,trp_2d23dd64,45500.00,INR,16380.00,8190.00,8190.00,6142.50,2047.50,90,2026-01-31T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_101369a2,trp_31015abc,91000.00,INR,32760.00,16380.00,16380.00,12285.00,4095.00,90,2026-06-09T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_4b815aad,trp_9818ae06,40000.00,INR,14400.00,7200.00,7200.00,5400.00,1800.00,90,2026-07-17T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_6ee47de5,trp_9a841c7e,322.00,SGD,115.92,57.96,57.96,43.47,14.49,90,2026-03-01T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_e6a7aa75,trp_8c188c27,12000.00,INR,4320.00,2160.00,2160.00,1620.00,540.00,85,2026-02-12T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_be440118,trp_baeb9644,10000.00,INR,3600.00,1800.00,1800.00,1350.00,450.00,85,2026-07-11T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_598a7b53,trp_96b44a87,156000.00,INR,56160.00,28080.00,28080.00,21060.00,7020.00,75,2026-07-09T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_a4e197f8,trp_0e733795,26000.00,INR,9360.00,4680.00,4680.00,3510.00,1170.00,85,2026-08-03T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_b333358b,trp_63451510,40000.00,INR,14400.00,7200.00,7200.00,5400.00,1800.00,90,2026-04-15T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_a9405fae,trp_ed7e580e,91000.00,INR,32760.00,16380.00,16380.00,12285.00,4095.00,80,2026-05-26T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_a7bb1f58,trp_5b79ffd1,117000.00,INR,42120.00,21060.00,21060.00,15795.00,5265.00,90,2026-03-20T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_7f48fb90,trp_574e5595,33000.00,INR,11880.00,5940.00,5940.00,4455.00,1485.00,80,2026-06-17T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_17093cf7,trp_2035c85a,105000.00,INR,37800.00,18900.00,18900.00,14175.00,4725.00,80,2026-04-25T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_5c0c4453,trp_f7736bd6,24000.00,INR,8640.00,4320.00,4320.00,3240.00,1080.00,90,2026-07-10T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_79786e36,trp_f6031e74,5821.20,AED,2095.63,1047.82,1047.82,785.86,261.95,80,2026-08-05T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_bb82d446,trp_8b48ae6e,20000.00,INR,7200.00,3600.00,3600.00,2700.00,900.00,90,2026-04-01T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_6796048f,trp_cf3db507,32500.00,INR,11700.00,5850.00,5850.00,4387.50,1462.50,85,2026-04-04T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_ccf95d25,trp_25e25e9c,24000.00,INR,8640.00,4320.00,4320.00,3240.00,1080.00,90,2026-05-05T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_da286987,trp_ecb44c64,52000.00,INR,18720.00,9360.00,9360.00,7020.00,2340.00,90,2026-06-05T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_5048b23a,trp_2c538bd5,7605000.00,IDR,2737800.00,1368900.00,1368900.00,1026675.00,342225.00,90,2026-03-22T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_cf1d1786,trp_9eb0f5fe,260000.00,INR,93600.00,46800.00,46800.00,35100.00,11700.00,85,2026-07-19T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_ad79872f,trp_4c04b27d,39000.00,INR,14040.00,7020.00,7020.00,5265.00,1755.00,85,2026-03-22T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_ca200325,trp_32a84989,65000.00,INR,23400.00,11700.00,11700.00,8775.00,2925.00,80,2026-06-29T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_b66f8bc3,trp_76677b52,40000.00,INR,14400.00,7200.00,7200.00,5400.00,1800.00,85,2026-07-30T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_e981e6d8,trp_c9e5981e,48000.00,INR,17280.00,8640.00,8640.00,6480.00,2160.00,75,2026-07-14T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_459f83da,trp_835b8b9f,64000.00,INR,23040.00,11520.00,11520.00,8640.00,2880.00,85,2026-04-15T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_b4f1a2e1,trp_cf3635ee,12500.00,INR,4500.00,2250.00,2250.00,1687.50,562.50,85,2026-04-02T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_6c6985c4,trp_7507ac91,78000.00,INR,28080.00,14040.00,14040.00,10530.00,3510.00,90,2026-07-11T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_9199e4aa,trp_1af71903,52800.00,NPR,19008.00,9504.00,9504.00,7128.00,2376.00,85,2026-06-15T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_517e6e0b,trp_7a17c8a1,15000.00,INR,5400.00,2700.00,2700.00,2025.00,675.00,90,2026-03-20T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_0e4cc691,trp_73adc9df,24000.00,INR,8640.00,4320.00,4320.00,3240.00,1080.00,75,2026-02-12T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_6896e518,trp_c3b40723,24000.00,INR,8640.00,4320.00,4320.00,3240.00,1080.00,80,2026-03-25T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_8c996505,trp_96471330,40000.00,INR,14400.00,7200.00,7200.00,5400.00,1800.00,80,2026-02-21T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_9d02296c,trp_56eeb108,1058.40,AED,381.03,190.51,190.51,142.88,47.63,75,2026-03-08T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_7ed04e7a,trp_9bebde0c,52000.00,INR,18720.00,9360.00,9360.00,7020.00,2340.00,90,2026-05-16T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_918dab22,trp_adec5721,1569.75,SGD,565.11,282.55,282.55,211.92,70.64,85,2026-02-13T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_f7689be1,trp_d4204375,25000.00,INR,9000.00,4500.00,4500.00,3375.00,1125.00,80,2026-06-07T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_177905bc,trp_0629deb2,96000.00,INR,34560.00,17280.00,17280.00,12960.00,4320.00,75,2026-07-26T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_65983661,trp_cdb13358,37048.00,THB,13337.28,6668.64,6668.64,5001.48,1667.16,90,2026-08-08T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_71e99fb0,trp_c81c4b8e,33000.00,INR,11880.00,5940.00,5940.00,4455.00,1485.00,85,2026-07-14T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_abeff6a0,trp_d22f372f,40000.00,INR,14400.00,7200.00,7200.00,5400.00,1800.00,75,2026-03-18T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_96f947bf,trp_ac2f90d3,156000.00,INR,56160.00,28080.00,28080.00,21060.00,7020.00,80,2026-06-20T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_15fa3b76,trp_7d8e2e3c,66000.00,INR,23760.00,11880.00,11880.00,8910.00,2970.00,85,2026-03-11T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_209f2a99,trp_9158f558,48000.00,INR,17280.00,8640.00,8640.00,6480.00,2160.00,90,2026-07-14T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_ddf57fe2,trp_740a0028,10000.00,INR,3600.00,1800.00,1800.00,1350.00,450.00,80,2026-04-07T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_c2abb9cd,trp_dbfef2b5,20000.00,INR,7200.00,3600.00,3600.00,2700.00,900.00,80,2026-03-07T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_2ee97a5b,trp_b18bf78b,7500.00,INR,2700.00,1350.00,1350.00,1012.50,337.50,90,2026-04-21T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_e5e63511,trp_566e3eb3,32000.00,INR,11520.00,5760.00,5760.00,4320.00,1440.00,85,2026-02-03T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_bd133faa,trp_a0b8b8af,8000.00,INR,2880.00,1440.00,1440.00,1080.00,360.00,85,2026-04-22T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_c6cf8b58,trp_ed2f3b97,6240000.00,IDR,2246400.00,1123200.00,1123200.00,842400.00,280800.00,80,2026-07-04T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_cb48a46e,trp_2578a1a2,3395.70,AED,1222.45,611.22,611.23,458.42,152.81,85,2026-05-19T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_10e5ae65,trp_f2b92037,132000.00,INR,47520.00,23760.00,23760.00,17820.00,5940.00,75,2026-02-24T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_125e34b1,trp_f4115fa9,48000.00,INR,17280.00,8640.00,8640.00,6480.00,2160.00,75,2026-02-19T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_d95ca26a,trp_5ad4267c,10000.00,INR,3600.00,1800.00,1800.00,1350.00,450.00,85,2026-03-25T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_43dc4821,trp_854e1930,20000.00,INR,7200.00,3600.00,3600.00,2700.00,900.00,75,2026-06-25T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_3a8d7637,trp_e617ca9d,8000.00,INR,2880.00,1440.00,1440.00,1080.00,360.00,75,2026-07-12T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_548f2932,trp_7543950b,213000.00,LKR,76680.00,38340.00,38340.00,28755.00,9585.00,75,2026-04-02T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_725d19d8,trp_3ebf9280,693.00,CHF,249.48,124.74,124.74,93.55,31.19,75,2026-07-29T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_b6c5d91e,trp_2342ddcb,20000.00,INR,7200.00,3600.00,3600.00,2700.00,900.00,85,2026-03-26T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_22857ec1,trp_5bb207b2,45500.00,INR,16380.00,8190.00,8190.00,6142.50,2047.50,90,2026-05-24T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_9ef3feb1,trp_940ac1af,66000.00,INR,23760.00,11880.00,11880.00,8910.00,2970.00,80,2026-05-25T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_d627f961,trp_d923c276,30000.00,INR,10800.00,5400.00,5400.00,4050.00,1350.00,90,2026-07-26T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_2706468c,trp_0e658b9d,88000.00,INR,31680.00,15840.00,15840.00,11880.00,3960.00,90,2026-03-09T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_78048c44,trp_876b6bd2,655.50,QAR,235.98,117.99,117.99,88.49,29.50,90,2026-06-17T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_69f67bfb,trp_b14214a6,15000.00,INR,5400.00,2700.00,2700.00,2025.00,675.00,80,2026-04-12T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_3f103270,trp_7fe2e631,60000.00,INR,21600.00,10800.00,10800.00,8100.00,2700.00,75,2026-08-02T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_a203aa7b,trp_3dee7b31,60000.00,INR,21600.00,10800.00,10800.00,8100.00,2700.00,90,2026-05-13T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_fc6f2a2b,trp_a41af335,45500.00,INR,16380.00,8190.00,8190.00,6142.50,2047.50,90,2026-07-15T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_491f5044,trp_e97f3f1c,52000.00,INR,18720.00,9360.00,9360.00,7020.00,2340.00,75,2026-08-03T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_a3d48cce,trp_bf65331c,5000.00,INR,1800.00,900.00,900.00,675.00,225.00,90,2026-03-14T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_23ec4ea4,trp_4c256d1e,69465.00,THB,25007.40,12503.70,12503.70,9377.77,3125.93,90,2026-06-16T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_a9edd496,trp_2e23ea17,415350.00,LKR,149526.00,74763.00,74763.00,56072.25,18690.75,75,2026-03-27T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_eb2a8b17,trp_cfff63af,55000.00,INR,19800.00,9900.00,9900.00,7425.00,2475.00,85,2026-02-21T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_1cef11de,trp_aa024588,6315.00,THB,2273.40,1136.70,1136.70,852.52,284.18,90,2026-04-15T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_a384b21b,trp_32db6373,78000.00,INR,28080.00,14040.00,14040.00,10530.00,3510.00,80,2026-04-12T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_fa74601b,trp_c0c1da94,40000.00,INR,14400.00,7200.00,7200.00,5400.00,1800.00,75,2026-07-19T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_8df4e83f,trp_1c6b709c,3439.80,AED,1238.33,619.17,619.16,464.37,154.79,80,2026-06-24T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_10e0644d,trp_d8d828d7,787.50,CHF,283.50,141.75,141.75,106.31,35.44,90,2026-05-19T10:00:00+05:30,2026-08-18T10:00:00+05:30
bud_19a2cd80,trp_2974df6f,124800.00,NPR,44928.00,22464.00,22464.00,16848.00,5616.00,85,2026-04-20T10:00:00+05:30,2026-08-18T10:00:00+05:30
