split_id,expense_id,user_id,split_type,share_value,amount,currency,settlement_status,settled_at,updated_at
spl_c2baa049,exp_4c88d16f,usr_3e25dcc6,equal,1,213.00,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_eb476b9a,exp_4c88d16f,usr_7faf6134,equal,1,213.00,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_0a97f3b3,exp_4c88d16f,usr_9115fc7c,equal,1,213.00,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_31f8c1c1,exp_e67981ab,usr_4efab0b7,equal,1,182.76,INR,settled,2026-07-28T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_b7c93c0e,exp_e67981ab,usr_9c898903,equal,1,182.76,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_e180fa3a,exp_e67981ab,usr_02d5e350,equal,1,182.76,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_0e23750c,exp_adf3006a,usr_beeb010f,percentage,1.8038,237.83,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_e8911ce6,exp_adf3006a,usr_9cb9eedc,percentage,2.3047,303.87,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_73e1501f,exp_f1cab3c8,usr_8e51dcb0,equal,1,765.57,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_5d4f09dd,exp_f1cab3c8,usr_ce269698,equal,1,765.58,INR,settled,2026-07-15T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_3cb5553b,exp_fa21bc93,usr_7101a5b5,equal,1,145.85,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_c4d36bb0,exp_fa21bc93,usr_ea479c41,equal,1,145.85,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_3fb4d4ec,exp_fa21bc93,usr_1f2ffeef,equal,1,145.86,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_0127f972,exp_fa21bc93,usr_6479c45c,equal,1,145.86,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_ed87396f,exp_6ea401da,usr_05d0be25,equal,1,1840.53,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_a990ad66,exp_2c670dfc,usr_c582abb2,equal,1,660.24,INR,settled,2026-07-06T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_876a3e5f,exp_c8d1ea97,usr_d981bf20,equal,1,562.99,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_060db406,exp_c8d1ea97,usr_55b114d5,equal,1,563.00,INR,settled,2026-06-28T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_fc08ac35,exp_c8d1ea97,usr_a36d3b50,equal,1,563.00,INR,settled,2026-08-04T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_a0ca91e7,exp_c8d1ea97,usr_3f4f4c52,equal,1,563.00,INR,settled,2026-08-04T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_12639013,exp_74c6f2fc,usr_f855344d,equal,1,291.71,INR,settled,2026-07-03T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_4a790062,exp_1a74c516,usr_541840e2,shares,0.9663,834.53,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_d05604dc,exp_2ac49411,usr_c60b1837,shares,0.6376,44.13,AED,outstanding,,2026-08-18T10:00:00+05:30
spl_eeedaf21,exp_fc85cf70,usr_6feac3d4,custom,0.9367,500.85,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_1bf47b59,exp_fc85cf70,usr_6a108f4e,custom,1.6534,884.06,INR,settled,2026-08-08T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_19e0d7ff,exp_5e001501,usr_62b3f8b8,equal,1,1597.27,INR,settled,2026-06-20T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_1097e81d,exp_9f6bbb66,usr_88af6903,shares,0.7415,8987.27,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_c01290a0,exp_fe259deb,usr_76c235d5,percentage,1.0408,829.93,INR,settled,2026-07-09T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_f8accebf,exp_fe259deb,usr_0c1ce238,percentage,1.1069,882.59,INR,settled,2026-07-27T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_177eb9e7,exp_41d3dc11,usr_0000ca76,custom,1.8435,672.15,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_bedbed08,exp_6915b224,usr_76ac5087,custom,1.4954,1905.17,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_fbeb6d69,exp_127ca9b1,usr_40edb5af,percentage,2.3867,48.59,AED,outstanding,,2026-08-18T10:00:00+05:30
spl_de83035c,exp_127ca9b1,usr_5f22c672,percentage,2.2855,46.53,AED,outstanding,,2026-08-18T10:00:00+05:30
spl_a010af64,exp_cb4e1db8,usr_0af476d1,equal,1,283.15,INR,settled,2026-08-08T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_f28526b6,exp_cb4e1db8,usr_9e6dc4d3,equal,1,283.14,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_fae255db,exp_cb4e1db8,usr_7e684451,equal,1,283.14,INR,settled,2026-07-14T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_49548a6a,exp_f921073d,usr_c538bbe8,percentage,1.9358,994.28,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_cf6dc0f0,exp_733255a3,usr_5b31e64c,equal,1,594.37,INR,settled,2026-06-23T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_fad38f48,exp_376f021e,usr_e2490a9e,equal,1,3870.07,INR,settled,2026-07-28T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_84b95b9e,exp_b386a3dc,usr_65303113,equal,1,306.08,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_d82eb01b,exp_b386a3dc,usr_a2df7150,equal,1,306.08,INR,settled,2026-08-17T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_9401498f,exp_b386a3dc,usr_5b790166,equal,1,306.08,INR,settled,2026-07-29T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_00e3d091,exp_52eaced5,usr_d0571b95,custom,0.5673,915.49,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_7bb858ff,exp_c11c458e,usr_5dec704e,custom,1.0432,1863.15,INR,settled,2026-08-01T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_541077c3,exp_c9733bf2,usr_1dd8f348,shares,1.5607,545576.61,IDR,outstanding,,2026-08-18T10:00:00+05:30
spl_81d65a4f,exp_e6f8a1b3,usr_bc9d20fa,shares,2.1569,1774.43,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_75085d99,exp_63a33696,usr_99adb626,custom,1.9924,1679.93,NPR,settled,2026-06-26T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_46d225da,exp_6025a5ed,usr_949a215d,percentage,1.3482,124.28,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_d0ac5bdd,exp_6025a5ed,usr_72dfb712,percentage,2.0504,189.02,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_7d183f8f,exp_6025a5ed,usr_ce9ee3ae,percentage,1.5054,138.78,INR,settled,2026-08-08T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_97f88843,exp_31054ec9,usr_5307f01f,equal,1,405.88,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_26178aa3,exp_31054ec9,usr_0e9166f0,equal,1,405.87,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_afae797e,exp_31054ec9,usr_4a53ac63,equal,1,405.87,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_1c66846a,exp_b461c771,usr_4794174d,custom,1.1588,351.19,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_00f4af53,exp_3b0ac70c,usr_5bbebfef,equal,1,1333.97,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_0e24065d,exp_dffaa6f2,usr_6361ffdd,shares,2.1833,6140.36,INR,settled,2026-07-29T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_336a92b4,exp_dffaa6f2,usr_8b3ba681,shares,1.0694,3007.61,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_bc853a5a,exp_a2619a83,usr_0551c67a,equal,1,449.53,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_6360f27c,exp_a2619a83,usr_aefdae86,equal,1,449.53,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_fce6922b,exp_a2619a83,usr_e6dca418,equal,1,449.53,INR,settled,2026-06-25T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_daac6a4c,exp_a2619a83,usr_ce941853,equal,1,449.53,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_63b11ff5,exp_ff03877e,usr_05e40dfc,custom,1.4477,374.52,INR,settled,2026-08-05T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_3cf31cf1,exp_9d7ad716,usr_c81e60fe,custom,2.368,643.53,INR,settled,2026-07-25T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_7738201b,exp_9d7ad716,usr_95bee04e,custom,1.8773,510.16,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_fde5c99c,exp_9d7ad716,usr_6a108f4e,custom,1.1988,325.79,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_6b8c2caa,exp_9d7ad716,usr_fd8f7b49,custom,1.6638,452.14,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_6517646e,exp_2944d015,usr_424aaa79,equal,1,3491.50,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_a3c90076,exp_b998e2bb,usr_424aaa79,custom,2.3451,1684.82,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_245a021f,exp_cb260c19,usr_1cfaf7a0,equal,1,6088.89,NPR,outstanding,,2026-08-18T10:00:00+05:30
spl_5a75627e,exp_b248ac4b,usr_8e56e75b,equal,1,771.36,INR,settled,2026-07-04T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_c6e25a68,exp_ade86571,usr_0389057b,percentage,0.7919,3895.27,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_4ea8c467,exp_31a2453f,usr_e0853a17,equal,1,103.42,INR,settled,2026-07-09T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_266ac804,exp_31a2453f,usr_e5b92b52,equal,1,103.42,INR,settled,2026-07-28T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_048aac96,exp_31a2453f,usr_71852a92,equal,1,103.42,INR,settled,2026-07-12T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_1db9eea4,exp_31a2453f,usr_c75aefa2,equal,1,103.42,INR,settled,2026-07-04T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_0583c877,exp_00f85c89,usr_8cace6bd,equal,1,672.27,NPR,settled,2026-07-25T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_acff1c25,exp_00f85c89,usr_78bb2d82,equal,1,672.26,NPR,settled,2026-06-21T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_98ad5952,exp_00f85c89,usr_6cdfb2c8,equal,1,672.26,NPR,outstanding,,2026-08-18T10:00:00+05:30
spl_eb1f82fd,exp_00f85c89,usr_737d4dab,equal,1,672.26,NPR,outstanding,,2026-08-18T10:00:00+05:30
spl_62a50d4a,exp_a065d62c,usr_f9060fbb,custom,1.0801,8438.93,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_8c6f18d5,exp_2bc9d551,usr_6361ffdd,equal,1,215.91,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_ab0cf710,exp_2bc9d551,usr_7e0ddebe,equal,1,215.91,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_3106bc5f,exp_25b46252,usr_b86dd891,equal,1,206.88,INR,settled,2026-07-21T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_ff6e86ea,exp_25b46252,usr_dabbaf95,equal,1,206.89,INR,settled,2026-08-09T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_08cbda0b,exp_25b46252,usr_2a348485,equal,1,206.89,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_4a41b4a2,exp_8a1764f6,usr_1a6892bf,custom,1.1307,41.03,MYR,outstanding,,2026-08-18T10:00:00+05:30
spl_fe10ecf9,exp_3ad453c1,usr_e4376908,percentage,2.2027,13.06,CHF,outstanding,,2026-08-18T10:00:00+05:30
spl_47966b31,exp_1b91ba5b,usr_f52d271a,equal,1,4857.37,INR,settled,2026-07-24T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_de38a9cb,exp_1b91ba5b,usr_05fc06c6,equal,1,4857.38,INR,settled,2026-07-30T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_b03d94ce,exp_97cb8193,usr_34e42e87,equal,1,524.32,INR,settled,2026-07-12T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_01a133cf,exp_97cb8193,usr_fecd2601,equal,1,524.31,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_07d50874,exp_97cb8193,usr_ef2f6a43,equal,1,524.31,INR,written_off,,2026-08-18T10:00:00+05:30
spl_6d2665f5,exp_051bda56,usr_7af1e427,equal,1,1041.13,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_05c530d3,exp_051bda56,usr_0f63f4f1,equal,1,1041.13,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_dd0da901,exp_051bda56,usr_cabd8a19,equal,1,1041.14,INR,settled,2026-07-05T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_bcca4146,exp_051bda56,usr_9e65154f,equal,1,1041.14,INR,settled,2026-06-22T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_1d996323,exp_4837515d,usr_569f1f22,equal,1,275.15,NPR,settled,2026-08-07T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_a2815afc,exp_4837515d,usr_aefdae86,equal,1,275.16,NPR,outstanding,,2026-08-18T10:00:00+05:30
spl_292e5a37,exp_4837515d,usr_1ef037a0,equal,1,275.16,NPR,outstanding,,2026-08-18T10:00:00+05:30
spl_25cc685d,exp_4837515d,usr_60c3a39a,equal,1,275.16,NPR,outstanding,,2026-08-18T10:00:00+05:30
spl_440afcee,exp_cb4683a7,usr_e1d938d9,equal,1,1126.99,INR,settled,2026-06-28T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_fa48eb57,exp_3a115d8e,usr_c8025f92,custom,1.5677,3437.04,JPY,outstanding,,2026-08-18T10:00:00+05:30
spl_4116e8e1,exp_307591c3,usr_d245dd5d,equal,1,1052.84,INR,settled,2026-07-22T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_4246e454,exp_36c6412f,usr_72d88a70,custom,2.007,151873.56,IDR,settled,2026-07-11T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_0a438dd7,exp_36c6412f,usr_a6999f45,custom,2.1168,160179.37,IDR,settled,2026-07-16T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_98b11056,exp_a7bb1e5e,usr_17b45921,equal,1,4611.87,LKR,outstanding,,2026-08-18T10:00:00+05:30
spl_9a64e1e0,exp_7e0c310c,usr_8cace6bd,percentage,1.6793,3178.78,NPR,outstanding,,2026-08-18T10:00:00+05:30
spl_3c79d5d6,exp_7e0c310c,usr_78bb2d82,percentage,2.3664,4479.46,NPR,outstanding,,2026-08-18T10:00:00+05:30
spl_405394df,exp_7e0c310c,usr_6cdfb2c8,percentage,1.2929,2447.47,NPR,settled,2026-06-20T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_7308abaf,exp_7e0c310c,usr_737d4dab,percentage,1.855,3511.38,NPR,settled,2026-06-30T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_89b1ef3a,exp_a27c9639,usr_81dbf021,custom,0.636,894.04,NPR,outstanding,,2026-08-18T10:00:00+05:30
spl_44037362,exp_ed350305,usr_94e62241,equal,1,1920.28,INR,settled,2026-08-06T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_cd26a61b,exp_b53ba78c,usr_8cace6bd,equal,1,444.24,NPR,outstanding,,2026-08-18T10:00:00+05:30
spl_e63c28c4,exp_b53ba78c,usr_78bb2d82,equal,1,444.24,NPR,outstanding,,2026-08-18T10:00:00+05:30
spl_93d5da7b,exp_b53ba78c,usr_6cdfb2c8,equal,1,444.24,NPR,outstanding,,2026-08-18T10:00:00+05:30
spl_ce4bc74b,exp_b53ba78c,usr_737d4dab,equal,1,444.24,NPR,settled,2026-07-15T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_7b31e364,exp_c12c05c9,usr_f6728ccc,equal,1,699.74,INR,settled,2026-08-16T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_f61cadf6,exp_c12c05c9,usr_ad8b46f0,equal,1,699.75,INR,settled,2026-07-13T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_fa41e851,exp_28f49250,usr_d1a44892,percentage,1.4722,73.29,MYR,settled,2026-08-05T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_3ba60880,exp_89f67ebe,usr_1c8154b9,equal,1,5772.65,INR,settled,2026-06-23T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_c2fe79c4,exp_ca9e5562,usr_8e226071,custom,2.044,30.23,MYR,settled,2026-07-13T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_dd9fd949,exp_ca9e5562,usr_4c4dd666,custom,0.5604,8.29,MYR,settled,2026-08-02T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_5a4c82a4,exp_ca9e5562,usr_3438d3c4,custom,0.9064,13.41,MYR,settled,2026-07-13T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_622ff4ad,exp_ca9e5562,usr_6c3fae7b,custom,1.8274,27.03,MYR,outstanding,,2026-08-18T10:00:00+05:30
spl_ab099504,exp_1cc9066a,usr_065fbc7f,equal,1,154.43,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_8a2b1fb8,exp_1cc9066a,usr_32a5a217,equal,1,154.44,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_cb13ecfa,exp_1cc9066a,usr_a386ca28,equal,1,154.44,INR,settled,2026-06-21T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_065c6ca5,exp_1cc9066a,usr_dabbaf95,equal,1,154.44,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_48ca8672,exp_08d19adb,usr_0382185a,equal,1,6856.45,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_53c950f1,exp_c118edfe,usr_7e340c2a,equal,1,5115.09,INR,settled,2026-06-20T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_b4ac40b5,exp_29ec4d84,usr_8700ba48,equal,1,2455.91,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_32a2f4cd,exp_29ec4d84,usr_65b43f7e,equal,1,2455.91,INR,settled,2026-06-20T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_bf1ce085,exp_29ec4d84,usr_d1a44892,equal,1,2455.92,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_2d318eb1,exp_29ec4d84,usr_9937a749,equal,1,2455.92,INR,settled,2026-07-01T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_8a327094,exp_25c2e18e,usr_fc3617c0,equal,1,5719.74,INR,settled,2026-06-24T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_15614290,exp_bacb45bd,usr_02d5e350,equal,1,7808.96,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_e6c940cd,exp_463245f0,usr_0ae483ef,percentage,2.0997,178.39,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_d76eb2b6,exp_463245f0,usr_394de344,percentage,2.013,171.02,INR,settled,2026-07-18T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_166f41b0,exp_463245f0,usr_d3acd59c,percentage,1.7302,146.99,INR,settled,2026-06-30T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_7e152bdd,exp_463245f0,usr_d6801dce,percentage,1.6729,142.12,INR,settled,2026-08-03T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_333b1a47,exp_03c1198f,usr_5dec704e,custom,1.4371,1378.90,INR,settled,2026-06-30T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_437c1cdf,exp_a861112e,usr_4794174d,percentage,0.5567,4644.62,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_c6b9c9ec,exp_dc38b845,usr_34d33978,equal,1,1444.58,NPR,settled,2026-07-25T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_b61b70c2,exp_f6a41381,usr_67de0711,custom,2.4862,13994.18,NPR,outstanding,,2026-08-18T10:00:00+05:30
spl_935924ea,exp_bb710ca1,usr_72796feb,percentage,1.5522,124376.58,IDR,settled,2026-06-30T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_fb8574d4,exp_e0935efe,usr_35d340e3,custom,1.9125,459.48,INR,written_off,,2026-08-18T10:00:00+05:30
spl_4c76ae53,exp_e0935efe,usr_52de2228,custom,0.8296,199.31,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_3ee4c294,exp_bfdb2ea4,usr_d56927f7,equal,1,1593.99,INR,settled,2026-07-07T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_1f95c87a,exp_125be781,usr_05d0be25,equal,1,21.44,AED,outstanding,,2026-08-18T10:00:00+05:30
spl_4f38084a,exp_4eddbecb,usr_b96ef58c,equal,1,225.72,INR,settled,2026-07-24T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_b657848f,exp_4eddbecb,usr_d312cbff,equal,1,225.73,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_5fe2ac95,exp_4eddbecb,usr_228f37bd,equal,1,225.73,INR,settled,2026-07-26T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_3210b25a,exp_4eddbecb,usr_991a1e29,equal,1,225.73,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_f2ada542,exp_26d3b3d3,usr_8af9206e,equal,1,1236.33,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_eec791c4,exp_67509f99,usr_51247360,custom,1.9504,807.80,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_911069cc,exp_67509f99,usr_5638f607,custom,1.3123,543.51,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_288be58f,exp_3c49d3c2,usr_04b21637,equal,1,3319.62,INR,settled,2026-07-13T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_fdc8ed28,exp_3c49d3c2,usr_45175b03,equal,1,3319.63,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_3c5e48f7,exp_8511fadb,usr_8a133f67,equal,1,355.15,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_82444cd4,exp_ae85b0ae,usr_d245dd5d,custom,1.3215,26.35,SGD,settled,2026-07-31T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_75df60a9,exp_70760013,usr_9afd8eab,custom,0.9495,2128.34,NPR,outstanding,,2026-08-18T10:00:00+05:30
spl_f4e38564,exp_70760013,usr_40edb5af,custom,2.4546,5502.03,NPR,outstanding,,2026-08-18T10:00:00+05:30
spl_3a85c720,exp_70760013,usr_a7185e16,custom,1.1544,2587.54,NPR,settled,2026-07-22T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_ddd82d0c,exp_70760013,usr_ab3f6d18,custom,0.5587,1252.46,NPR,outstanding,,2026-08-18T10:00:00+05:30
spl_0ec69a43,exp_80f050bf,usr_fae4d064,custom,1.7834,427.04,MYR,settled,2026-07-14T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_c02448e3,exp_339dad2c,usr_97d7df2b,percentage,2.0811,4218.99,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_b62e3e52,exp_d580ee3a,usr_aef2d4f6,equal,1,411.66,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_5c0ea5b2,exp_d580ee3a,usr_ce2e54f4,equal,1,411.67,INR,settled,2026-07-28T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_492e8348,exp_4da3a1d9,usr_abb36fee,equal,1,1001.55,INR,settled,2026-07-14T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_ab291282,exp_af17ffa1,usr_d504f21d,equal,1,381.44,QAR,outstanding,,2026-08-18T10:00:00+05:30
spl_464d3408,exp_2a4256b7,usr_44604a9d,custom,1.1466,2407.92,INR,settled,2026-07-23T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_3b754972,exp_2a4256b7,usr_14ca6dc1,custom,1.1701,2457.14,INR,settled,2026-07-18T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_41282912,exp_2a4256b7,usr_1bd9093b,custom,2.0426,4289.58,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_50e47ddd,exp_7ce1e4bf,usr_50dd9495,percentage,2.2067,1944.87,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_4951bec6,exp_1c136e07,usr_5f22c672,custom,1.1015,1145.40,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_23ae4f2d,exp_1c136e07,usr_5d8450f0,custom,1.9873,2066.46,INR,settled,2026-08-08T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_5abc2c77,exp_cfd12c9c,usr_44604a9d,equal,1,326.52,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_bbc16039,exp_e6a6aff3,usr_81dbf021,equal,1,6374.70,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_8f573e35,exp_a9247d15,usr_fa851b11,equal,1,697.97,INR,settled,2026-06-21T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_4bc4e410,exp_a9247d15,usr_bedf358a,equal,1,697.97,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_290b92e1,exp_a9247d15,usr_d6801dce,equal,1,697.97,INR,written_off,,2026-08-18T10:00:00+05:30
spl_dc455bde,exp_aef4b5cd,usr_24e54a31,equal,1,118.87,THB,settled,2026-07-22T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_d1e34923,exp_aef4b5cd,usr_108e6f0f,equal,1,118.87,THB,outstanding,,2026-08-18T10:00:00+05:30
spl_c99d7009,exp_92732674,usr_1c8154b9,equal,1,964.57,INR,settled,2026-07-13T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_e0d1c2f4,exp_1e7415ca,usr_7796e5e8,custom,1.6251,1668.66,INR,settled,2026-07-09T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_afefaeec,exp_60d01723,usr_c582abb2,equal,1,1088.16,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_6522d26a,exp_1dc9a7f3,usr_5385053d,equal,1,458.90,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_4f5470c6,exp_3596a3b1,usr_65303113,equal,1,485.35,INR,settled,2026-07-14T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_840bac57,exp_3596a3b1,usr_a2df7150,equal,1,485.35,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_5518812b,exp_3596a3b1,usr_5b790166,equal,1,485.35,INR,settled,2026-08-14T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_1ddbff92,exp_43f0741c,usr_20594684,equal,1,444.67,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_aecc35f9,exp_4a8e7d85,usr_520d9624,equal,1,267.87,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_a047b168,exp_4a8e7d85,usr_053e7434,equal,1,267.87,INR,settled,2026-07-02T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_d5fd1867,exp_8d0ff8f5,usr_2e38cf37,equal,1,763.10,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_957b1a94,exp_8d0ff8f5,usr_95bee04e,equal,1,763.10,INR,settled,2026-07-09T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_3d4271b5,exp_53a78de2,usr_b2323a23,equal,1,2299.77,INR,outstanding,,2026-08-18T10:00:00+05:30
